file,overall_acc,macro_f1,mean_task_acc,modernizante_f1,estructuralista_f1,neoliberal_f1,posmoderna_f1,voluntarista_f1
test_results_random_deletion_True_True_False_True_1200_accuracy_2025-12-17.json,0.7955555555555556,0.5599022290930795,0.7955555555555556,0.4471153846153846,0.39752365989600874,0.42100456621004567,1.0,0.5338675347439589
test_results_random_deletion_True_True_True_True_900_macro_f1_2025-12-17.json,0.7718518518518519,0.5412424948691527,0.7718518518518518,0.609073359073359,0.48989234247916036,0.4779938339038186,0.3308457711442786,0.7984071677451469
test_results_random_swap_False_True_False_True_1100_macro_f1_2025-12-09.json,0.7442424242424243,0.5862873872207832,0.7442424242424241,0.6099290780141844,0.6029267785958216,0.4234330484330484,0.4954128440366973,0.7997351870241642
test_results_None_True_False_False_True_1100_macro_f1_2025-12-14.json,0.8242424242424242,0.6252784995474152,0.8242424242424242,0.6802325581395349,0.6171717171717171,0.4727541225695299,0.4969512195121951,0.8592828803440988
test_results_random_deletion_False_False_True_True_1000_accuracy_2025-12-17.json,0.7333333333333333,0.524971027506314,0.7333333333333334,0.6790507683330091,0.5101876562036685,0.409999090991728,0.494949494949495,0.5306681270536692
test_results_random_deletion_False_False_False_True_900_macro_f1_2025-12-16.json,0.7659259259259259,0.580440325601467,0.765925925925926,0.5962732919254659,0.42218374218374216,0.5673845494481946,0.4943820224719101,0.8219780219780219
test_results_None_False_True_False_True_1200_macro_f1_2025-12-07.json,0.7722222222222223,0.4838104134129037,0.7722222222222221,0.4249201277955272,0.49062049062049057,0.46018058821821556,0.4986072423398329,0.5447236180904523
test_results_None_False_False_False_True_1000_accuracy_2025-12-06.json,0.7466666666666667,0.5444751987772916,0.7466666666666666,0.6649292628443783,0.422904170937934,0.41029975208474195,0.494949494949495,0.7292933130699089
test_results_None_False_False_True_True_1100_accuracy_2025-12-07.json,0.8024242424242424,0.5612680672793704,0.8024242424242424,0.6737781047404479,0.6247380652346971,0.46096193750193565,0.4969512195121951,0.5499110094075769
test_results_None_False_False_False_True_1200_macro_f1_2025-12-06.json,0.7833333333333333,0.5082393459441321,0.7833333333333333,0.712511091393079,0.5215601392071981,0.4574898785425101,0.33053221288515405,0.5191034076927191
test_results_random_deletion_False_True_True_True_900_accuracy_2025-12-08.json,0.7718518518518519,0.5739101622355764,0.7718518518518518,0.6533613445378151,0.43761770820594353,0.4682539682539682,0.49814126394052044,0.812176526239635
test_results_None_False_True_True_True_600_macro_f1_2025-12-07.json,0.7377777777777778,0.5253177637075772,0.7377777777777779,0.6759259259259259,0.5603661327231121,0.425625,0.4915254237288136,0.47314633616003476
test_results_None_False_False_False_True_1000_macro_f1_2025-12-06.json,0.76,0.5055124040123606,0.76,0.717809364548495,0.5494551939452181,0.40831964969896006,0.3276836158192091,0.5242941960499213
test_results_None_False_True_False_True_900_macro_f1_2025-12-07.json,0.725925925925926,0.5382879362215554,0.725925925925926,0.6093802570486508,0.41298599199542596,0.4950062421972534,0.49814126394052044,0.6759259259259259
test_results_None_False_False_False_True_300_macro_f1_2025-12-06.json,0.7111111111111111,0.5402576244678452,0.711111111111111,0.6192135390741662,0.46540404040404043,0.6205128205128205,0.48765432098765427,0.5085034013605442
test_results_None_False_True_False_True_1100_macro_f1_2025-12-06.json,0.7951515151515152,0.5686275034032348,0.7951515151515152,0.7191664245091121,0.6116608651289206,0.4652286657237152,0.49230769230769234,0.5547738693467337
test_results_None_False_False_False_True_300_accuracy_2025-12-06.json,0.7377777777777778,0.543293880875366,0.7377777777777779,0.6493506493506493,0.5662644544997487,0.416141235813367,0.5920634920634921,0.4926495726495726
test_results_random_deletion_True_False_True_True_1100_accuracy_2025-12-10.json,0.7951515151515152,0.575453565624737,0.7951515151515152,0.7061965811965812,0.39568896449174645,0.46045338378306616,0.49848024316109424,0.8164486554911965
test_results_random_deletion_True_False_False_True_900_macro_f1_2025-12-16.json,0.7955555555555556,0.5805794707875325,0.7955555555555556,0.7475961538461539,0.5701514322203978,0.4421768707482993,0.3283208020050125,0.8146520951177989
